hour,avg_gwei,network_utilization,transaction_count,day_of_week,hour_of_day
2025-11-24 07:00:00+00:00,0.08439201429491526,0.50924150645777,295.0,2.0,7.0
2025-11-24 08:00:00+00:00,0.08976107440000007,0.5078154529332645,300.0,2.0,8.0
2025-11-24 09:00:00+00:00,0.15404214224149665,0.5038726347550226,294.0,2.0,9.0
2025-11-24 10:00:00+00:00,0.08866780914478113,0.5080513154582669,297.0,2.0,10.0
2025-11-24 11:00:00+00:00,0.08596645310101024,0.504163592473643,297.0,2.0,11.0
2025-11-24 12:00:00+00:00,0.15140707616271176,0.5171527294776451,295.0,2.0,12.0
2025-11-24 13:00:00+00:00,0.2772202874594591,0.508954666387977,296.0,2.0,13.0
2025-11-24 14:00:00+00:00,0.6314051725816325,0.5178422625802067,294.0,2.0,14.0
2025-11-24 15:00:00+00:00,0.5501556699463087,0.49612822737395174,298.0,2.0,15.0
2025-11-24 16:00:00+00:00,0.5643488643525422,0.5010193616301235,295.0,2.0,16.0
2025-11-24 17:00:00+00:00,0.7988584440033668,0.5204811553496183,297.0,2.0,17.0
2025-11-24 18:00:00+00:00,0.6533988096438358,0.4889216792713987,292.0,2.0,18.0
2025-11-24 19:00:00+00:00,0.38334992321355943,0.5017636006947477,295.0,2.0,19.0
2025-11-24 20:00:00+00:00,0.2498853822949152,0.5001759071198358,295.0,2.0,20.0
2025-11-24 21:00:00+00:00,0.1373223550648464,0.49546697916773785,293.0,2.0,21.0
2025-11-24 22:00:00+00:00,0.09103010897635141,0.5020179067888277,296.0,2.0,22.0
2025-11-24 23:00:00+00:00,0.08445744693939398,0.5059805451963404,297.0,2.0,23.0
2025-11-25 00:00:00+00:00,0.08356455694612792,0.5072091428482354,297.0,3.0,0.0
2025-11-25 01:00:00+00:00,0.09303281444406782,0.5152382988030413,295.0,3.0,1.0
2025-11-25 02:00:00+00:00,0.1258970696756756,0.4998356177833457,296.0,3.0,2.0
2025-11-25 03:00:00+00:00,0.09722746482094595,0.5033675785982502,296.0,3.0,3.0
2025-11-25 04:00:00+00:00,0.08539535764864864,0.5074449659002643,296.0,3.0,4.0
2025-11-25 05:00:00+00:00,0.0843675523198653,0.5063460617600528,297.0,3.0,5.0
2025-11-25 06:00:00+00:00,0.08731077906711412,0.5081327678680992,298.0,3.0,6.0
2025-11-25 07:00:00+00:00,0.0891356761689189,0.5083530433253579,296.0,3.0,7.0
2025-11-25 08:00:00+00:00,0.09617293139864862,0.5153893565514259,296.0,3.0,8.0
2025-11-25 09:00:00+00:00,0.1012502693590604,0.4955883506658161,298.0,3.0,9.0
2025-11-25 10:00:00+00:00,0.08854373749480966,0.5060065049951064,289.0,3.0,10.0
2025-11-25 11:00:00+00:00,0.08501514408474575,0.5070364408800009,295.0,3.0,11.0
2025-11-25 12:00:00+00:00,0.3847692727736486,0.5232993789680285,296.0,3.0,12.0
2025-11-25 13:00:00+00:00,0.4246399956891893,0.5168992394194329,296.0,3.0,13.0
2025-11-25 14:00:00+00:00,0.7590642486993242,0.5029747514980301,296.0,3.0,14.0
2025-11-25 15:00:00+00:00,1.161207552905725,0.498892737024237,297.0,3.0,15.0
2025-11-25 16:00:00+00:00,0.3802989798566555,0.49253490918537146,293.0,3.0,16.0
2025-11-25 17:00:00+00:00,0.19932311985472953,0.49763309772533254,296.0,3.0,17.0
2025-11-25 18:00:00+00:00,0.09858882603355698,0.5019915346885293,298.0,3.0,18.0
2025-11-25 19:00:00+00:00,0.10093180819865319,0.5036697795757075,297.0,3.0,19.0
2025-11-25 20:00:00+00:00,0.080080655979798,0.5049637506016532,297.0,3.0,20.0
2025-11-25 21:00:00+00:00,0.06315540122108843,0.5065406126960049,294.0,3.0,21.0
2025-11-25 22:00:00+00:00,0.0698625905322034,0.5116243631549898,295.0,3.0,22.0
2025-11-25 23:00:00+00:00,0.06762317977210887,0.5059078778341813,294.0,3.0,23.0
2025-11-26 00:00:00+00:00,0.06080810679797975,0.5085037257828138,297.0,4.0,0.0
2025-11-26 01:00:00+00:00,0.06273357352380952,0.5119187368875202,294.0,4.0,1.0
2025-11-26 02:00:00+00:00,0.06095752087118644,0.5053661394228428,295.0,4.0,2.0
2025-11-26 03:00:00+00:00,0.06701287210666665,0.5091069710700943,300.0,4.0,3.0
2025-11-26 04:00:00+00:00,0.062495541107382584,0.510458197530414,298.0,4.0,4.0
2025-11-26 05:00:00+00:00,0.0594320913993174,0.5075878358634891,293.0,4.0,5.0
2025-11-26 06:00:00+00:00,0.05904153801683502,0.5107631090449737,297.0,4.0,6.0
2025-11-26 07:00:00+00:00,0.058374610734006724,0.5093724843484575,297.0,4.0,7.0
2025-11-26 08:00:00+00:00,0.06203076432996635,0.5056238643437421,297.0,4.0,8.0
2025-11-26 09:00:00+00:00,0.060154924780405385,0.5098968817604812,296.0,4.0,9.0
2025-11-26 10:00:00+00:00,0.05982039724832218,0.504866428769275,298.0,4.0,10.0
2025-11-26 11:00:00+00:00,0.05704292467892979,0.5082745991236818,299.0,4.0,11.0
2025-11-26 12:00:00+00:00,0.05939239968707481,0.5064510167016109,294.0,4.0,12.0
2025-11-26 13:00:00+00:00,0.05776463615050168,0.5097697174742036,299.0,4.0,13.0
2025-11-26 14:00:00+00:00,0.05920115062033899,0.5050300241736937,295.0,4.0,14.0
2025-11-26 15:00:00+00:00,0.07569150715151512,0.5035327222183269,297.0,4.0,15.0
2025-11-26 16:00:00+00:00,0.09032803143918923,0.5086691948433156,296.0,4.0,16.0
2025-11-26 17:00:00+00:00,0.25121707037583896,0.5326879714855158,298.0,4.0,17.0
2025-11-26 18:00:00+00:00,0.27277464806375823,0.4837607109726709,298.0,4.0,18.0
2025-11-26 19:00:00+00:00,0.0792298381212121,0.4954146484121083,297.0,4.0,19.0
2025-11-26 20:00:00+00:00,0.05592041439261744,0.5071770022699089,298.0,4.0,20.0
2025-11-26 21:00:00+00:00,0.05274763720134229,0.5076146261560137,298.0,4.0,21.0
2025-11-26 22:00:00+00:00,0.05488491845084744,0.5068790381104024,295.0,4.0,22.0
2025-11-26 23:00:00+00:00,0.05369847866891894,0.5096706458551051,296.0,4.0,23.0
2025-11-27 00:00:00+00:00,0.05529708451170568,0.5089319356104395,299.0,5.0,0.0
2025-11-27 01:00:00+00:00,0.0546874805945946,0.5109043996847867,296.0,5.0,1.0
2025-11-27 02:00:00+00:00,0.05767249612585029,0.5058473448517783,294.0,5.0,2.0
2025-11-27 03:00:00+00:00,0.05492656981481478,0.5115212441799005,297.0,5.0,3.0
2025-11-27 04:00:00+00:00,0.05250029130100335,0.509833310810614,299.0,5.0,4.0
2025-11-27 05:00:00+00:00,0.05632102763879596,0.5096943221036709,299.0,5.0,5.0
2025-11-27 06:00:00+00:00,0.056334405765886275,0.506776595312456,299.0,5.0,6.0
2025-11-27 07:00:00+00:00,0.0528134127220339,0.5104160449895773,295.0,5.0,7.0
2025-11-27 08:00:00+00:00,0.053668176528428084,0.5070916605704092,299.0,5.0,8.0
2025-11-27 09:00:00+00:00,0.053467413946308696,0.506762289995731,298.0,5.0,9.0
2025-11-27 10:00:00+00:00,0.05310579003061224,0.5084859514587297,294.0,5.0,10.0
2025-11-27 11:00:00+00:00,0.053295830812080544,0.5055027656028959,298.0,5.0,11.0
2025-11-27 12:00:00+00:00,0.05505233750841752,0.5142244553450528,297.0,5.0,12.0
2025-11-27 13:00:00+00:00,0.09029441727424743,0.5096380237856081,299.0,5.0,13.0
2025-11-27 14:00:00+00:00,0.08167349282094594,0.49630662248555385,296.0,5.0,14.0
2025-11-27 15:00:00+00:00,0.06362030289795917,0.5086697184632589,294.0,5.0,15.0
2025-11-27 16:00:00+00:00,0.0623961589395973,0.5016472758082322,298.0,5.0,16.0
2025-11-27 17:00:00+00:00,0.05296103413945576,0.5059004759517989,294.0,5.0,17.0
2025-11-27 18:00:00+00:00,0.050005977919732415,0.5067702188840958,299.0,5.0,18.0
2025-11-27 19:00:00+00:00,0.04680956085570469,0.5068357033675445,298.0,5.0,19.0
2025-11-27 20:00:00+00:00,0.04314234965666666,0.5074578765833869,300.0,5.0,20.0
2025-11-27 21:00:00+00:00,0.0409451056442953,0.507080327846783,298.0,5.0,21.0
2025-11-27 22:00:00+00:00,0.03948851956081084,0.5094024795021617,296.0,5.0,22.0
2025-11-27 23:00:00+00:00,0.04093942793220342,0.512872754850563,295.0,5.0,23.0
2025-11-28 00:00:00+00:00,0.04072115550169494,0.5125952597616354,295.0,6.0,0.0
2025-11-28 01:00:00+00:00,0.043686002471380464,0.5101647254845917,297.0,6.0,1.0
2025-11-28 02:00:00+00:00,0.04509769556902356,0.5086460365198965,297.0,6.0,2.0
2025-11-28 03:00:00+00:00,0.048209080334470945,0.5098147680765751,293.0,6.0,3.0
2025-11-28 04:00:00+00:00,0.04680203226421403,0.5105050776353776,299.0,6.0,4.0
2025-11-28 05:00:00+00:00,0.04379962003355705,0.5086287119889632,298.0,6.0,5.0
2025-11-28 06:00:00+00:00,0.04367193047651007,0.5099999967049806,298.0,6.0,6.0
2025-11-28 07:00:00+00:00,0.04560798794256759,0.51246108369188,296.0,6.0,7.0
2025-11-28 08:00:00+00:00,0.05868137843918917,0.5139685243509098,296.0,6.0,8.0
2025-11-28 09:00:00+00:00,0.04958348744444448,0.4995927903385401,297.0,6.0,9.0
2025-11-28 10:00:00+00:00,0.04508712209121621,0.5097304800742879,296.0,6.0,10.0
2025-11-28 11:00:00+00:00,0.04726788058333335,0.5111387240635252,300.0,6.0,11.0
2025-11-28 12:00:00+00:00,0.11194235559183673,0.5148093799159904,294.0,6.0,12.0
2025-11-28 13:00:00+00:00,0.0681029084615385,0.5001826873789125,299.0,6.0,13.0
2025-11-28 14:00:00+00:00,0.11800790504362418,0.5110607581852332,298.0,6.0,14.0
2025-11-28 15:00:00+00:00,0.1177610912794613,0.5052948815493995,297.0,6.0,15.0
2025-11-28 16:00:00+00:00,0.2839298700202018,0.5202271418113343,297.0,6.0,16.0
2025-11-28 17:00:00+00:00,0.2908538365872483,0.49278058106502637,298.0,6.0,17.0
2025-11-28 18:00:00+00:00,0.07716684824414716,0.48884374145393844,299.0,6.0,18.0
2025-11-28 19:00:00+00:00,0.0426646371409396,0.5072580456097715,298.0,6.0,19.0
2025-11-28 20:00:00+00:00,0.05071153877181207,0.5123053950135187,298.0,6.0,20.0
2025-11-28 21:00:00+00:00,0.05199848362962966,0.5084345902569589,297.0,6.0,21.0
2025-11-28 22:00:00+00:00,0.04309242140476189,0.5085636600176748,294.0,6.0,22.0
2025-11-28 23:00:00+00:00,0.04191596710033447,0.5131753089235904,299.0,6.0,23.0
2025-11-29 00:00:00+00:00,0.041977369557046985,0.5098935752309983,298.0,7.0,0.0
2025-11-29 01:00:00+00:00,0.041163278421404666,0.5085369649987647,299.0,7.0,1.0
2025-11-29 02:00:00+00:00,0.040808169345637565,0.5133622292758883,298.0,7.0,2.0
2025-11-29 03:00:00+00:00,0.042873718104026855,0.5146587635473151,298.0,7.0,3.0
2025-11-29 04:00:00+00:00,0.05429959065771814,0.510447657140769,298.0,7.0,4.0
2025-11-29 05:00:00+00:00,0.04236130438795983,0.5097171907324047,299.0,7.0,5.0
2025-11-29 06:00:00+00:00,0.04149432361952861,0.5108924988093322,297.0,7.0,6.0
2025-11-29 07:00:00+00:00,0.04043260492281878,0.5107557922416394,298.0,7.0,7.0
2025-11-29 08:00:00+00:00,0.040577294662162165,0.5132684284462464,296.0,7.0,8.0
2025-11-29 09:00:00+00:00,0.041665179739130434,0.513302899926295,299.0,7.0,9.0
2025-11-29 10:00:00+00:00,0.041141500702341134,0.5120198066122468,299.0,7.0,10.0
2025-11-29 11:00:00+00:00,0.041165364899665574,0.5097811438184968,299.0,7.0,11.0
2025-11-29 12:00:00+00:00,0.041944643431438104,0.5060071344700535,299.0,7.0,12.0
2025-11-29 13:00:00+00:00,0.03955905997324411,0.509834751688339,299.0,7.0,13.0
2025-11-29 14:00:00+00:00,0.043223935053511686,0.5076288851036839,299.0,7.0,14.0
2025-11-29 15:00:00+00:00,0.044513850456375875,0.5115050775036151,298.0,7.0,15.0
2025-11-29 16:00:00+00:00,0.04652743865319865,0.5071896579618549,297.0,7.0,16.0
2025-11-29 17:00:00+00:00,0.042703063822147655,0.5083869741621657,298.0,7.0,17.0
2025-11-29 18:00:00+00:00,0.04235698988963209,0.5100961718252949,299.0,7.0,18.0
2025-11-29 19:00:00+00:00,0.04031899418855225,0.508045585111948,297.0,7.0,19.0
2025-11-29 20:00:00+00:00,0.04081181124333333,0.5098132192780601,300.0,7.0,20.0
2025-11-29 21:00:00+00:00,0.03743251380602005,0.5147019191702038,299.0,7.0,21.0
2025-11-29 22:00:00+00:00,0.04598858546464648,0.5076966323280028,297.0,7.0,22.0
2025-11-29 23:00:00+00:00,0.03627794855852844,0.5128347422085087,299.0,7.0,23.0
2025-11-30 00:00:00+00:00,0.03753216384121625,0.5105370144798709,296.0,1.0,0.0
2025-11-30 01:00:00+00:00,0.037827398708053676,0.5126038892520809,298.0,1.0,1.0
2025-11-30 02:00:00+00:00,0.035337291993311065,0.5104191421218981,299.0,1.0,2.0
2025-11-30 03:00:00+00:00,0.035225094918918905,0.5143270530630001,296.0,1.0,3.0
2025-11-30 04:00:00+00:00,0.03596728271571906,0.5133131940181448,299.0,1.0,4.0
2025-11-30 05:00:00+00:00,0.03479822942140469,0.5120270438577638,299.0,1.0,5.0
2025-11-30 06:00:00+00:00,0.036082062230769194,0.5145288949689525,299.0,1.0,6.0
2025-11-30 07:00:00+00:00,0.03901462102364862,0.5121253595163212,296.0,1.0,7.0
2025-11-30 08:00:00+00:00,0.037763410513422815,0.5133065034668085,298.0,1.0,8.0
2025-11-30 09:00:00+00:00,0.03997784998327758,0.5097741593823543,299.0,1.0,9.0
2025-11-30 10:00:00+00:00,0.0362389627852349,0.5084222029339742,298.0,1.0,10.0
2025-11-30 11:00:00+00:00,0.03569484526421402,0.5131533930841833,299.0,1.0,11.0
2025-11-30 12:00:00+00:00,0.03678187048494985,0.5093808395938084,299.0,1.0,12.0
2025-11-30 13:00:00+00:00,0.04034590159531774,0.5096124453532834,299.0,1.0,13.0
2025-11-30 14:00:00+00:00,0.039238479734899315,0.5084763034720138,298.0,1.0,14.0
2025-11-30 15:00:00+00:00,0.03678584535234899,0.5077070292343231,298.0,1.0,15.0
2025-11-30 16:00:00+00:00,0.03465876219127515,0.5099831901614554,298.0,1.0,16.0
2025-11-30 17:00:00+00:00,0.03939635776510068,0.5079694292884923,298.0,1.0,17.0
2025-11-30 18:00:00+00:00,0.04641738192666667,0.5096941840418696,300.0,1.0,18.0
2025-11-30 19:00:00+00:00,0.04879091175000004,0.5144212184816356,300.0,1.0,19.0
2025-11-30 20:00:00+00:00,0.04990070532441474,0.5089835311802486,299.0,1.0,20.0
2025-11-30 21:00:00+00:00,0.04942552263973066,0.5087196564106427,297.0,1.0,21.0
2025-11-30 22:00:00+00:00,0.049886611714765064,0.510394986946762,298.0,1.0,22.0
2025-11-30 23:00:00+00:00,0.052011537217391296,0.509014720890527,299.0,1.0,23.0
2025-12-01 00:00:00+00:00,0.32544984471140936,0.5350748249925595,298.0,2.0,0.0
2025-12-01 01:00:00+00:00,0.12771721241554052,0.4803687973591132,296.0,2.0,1.0
2025-12-01 02:00:00+00:00,0.05336071535906039,0.5073089434939997,298.0,2.0,2.0
2025-12-01 03:00:00+00:00,0.05280032097324414,0.5056848544174226,299.0,2.0,3.0
2025-12-01 04:00:00+00:00,0.05047205435690234,0.5082306649211454,297.0,2.0,4.0
2025-12-01 05:00:00+00:00,0.04995307671571907,0.5085618059199281,299.0,2.0,5.0
2025-12-01 06:00:00+00:00,0.0451507217457627,0.5047945974096112,295.0,2.0,6.0
2025-12-01 07:00:00+00:00,0.037077228608695674,0.5078359854502809,299.0,2.0,7.0
2025-12-01 08:00:00+00:00,0.038246278013468034,0.5066478024652705,297.0,2.0,8.0
2025-12-01 09:00:00+00:00,0.037008547478260885,0.5073365074823469,299.0,2.0,9.0
2025-12-01 10:00:00+00:00,0.036881239807432444,0.5085737941072955,296.0,2.0,10.0
2025-12-01 11:00:00+00:00,0.03968768542372881,0.5063245685635154,295.0,2.0,11.0
2025-12-01 12:00:00+00:00,0.054905719275167755,0.518615415255968,298.0,2.0,12.0
2025-12-01 13:00:00+00:00,0.07433130414715719,0.5161697907387206,299.0,2.0,13.0
2025-12-01 14:00:00+00:00,0.9827945081040268,0.5207855144854243,298.0,2.0,14.0
2025-12-01 15:00:00+00:00,1.303264936130434,0.5121193744174013,299.0,2.0,15.0
2025-12-01 16:00:00+00:00,0.6403666707147653,0.48323349190378134,298.0,2.0,16.0
2025-12-01 17:00:00+00:00,0.28291044222483236,0.4930864748688912,298.0,2.0,17.0
2025-12-01 18:00:00+00:00,0.10164518123154359,0.49531230357482203,298.0,2.0,18.0
2025-12-01 19:00:00+00:00,0.04868513033444814,0.5005741197669756,299.0,2.0,19.0
2025-12-01 20:00:00+00:00,0.04755360210402687,0.5057198184992994,298.0,2.0,20.0
2025-12-01 21:00:00+00:00,0.04250929153177255,0.5076371468454267,299.0,2.0,21.0
2025-12-01 22:00:00+00:00,0.04265280711705687,0.5079083931994003,299.0,2.0,22.0
2025-12-01 23:00:00+00:00,0.03553052680677965,0.5082506669301291,295.0,2.0,23.0
2025-12-02 00:00:00+00:00,0.035806534299663295,0.5114046089550267,297.0,3.0,0.0
2025-12-02 01:00:00+00:00,0.040066763414715725,0.505654907606689,299.0,3.0,1.0
2025-12-02 02:00:00+00:00,0.03441268652364865,0.5088826415353983,296.0,3.0,2.0
2025-12-02 03:00:00+00:00,0.03477390405704695,0.5101886350859567,298.0,3.0,3.0
2025-12-02 04:00:00+00:00,0.035378707364548505,0.5123930429520864,299.0,3.0,4.0
2025-12-02 05:00:00+00:00,0.03428010318394648,0.5099821906026075,299.0,3.0,5.0
2025-12-02 06:00:00+00:00,0.034101411029999994,0.5112941444827726,300.0,3.0,6.0
2025-12-02 07:00:00+00:00,0.03343361339730637,0.5092572502018204,297.0,3.0,7.0
2025-12-02 08:00:00+00:00,0.033207338071672345,0.5069088925232305,293.0,3.0,8.0
2025-12-02 09:00:00+00:00,0.03663437764882942,0.5080340447937528,299.0,3.0,9.0
2025-12-02 10:00:00+00:00,0.03616601479666668,0.5127604292238089,300.0,3.0,10.0
2025-12-02 11:00:00+00:00,0.041639876047297304,0.5064910443052502,296.0,3.0,11.0
2025-12-02 12:00:00+00:00,0.05398932345302013,0.5067671724989887,298.0,3.0,12.0
2025-12-02 13:00:00+00:00,0.05892774975084178,0.5039584174863752,297.0,3.0,13.0
2025-12-02 14:00:00+00:00,0.25097885878787884,0.5361016044665432,297.0,3.0,14.0
2025-12-02 15:00:00+00:00,0.9730301926262633,0.5109346505721568,297.0,3.0,15.0
2025-12-02 16:00:00+00:00,0.41795642109731523,0.48717423344785543,298.0,3.0,16.0
2025-12-02 17:00:00+00:00,0.17093653510774406,0.49825016726688115,297.0,3.0,17.0
2025-12-02 18:00:00+00:00,0.06882432921548823,0.49552448639922064,297.0,3.0,18.0
2025-12-02 19:00:00+00:00,0.05059279107070707,0.506622315815584,297.0,3.0,19.0
2025-12-02 20:00:00+00:00,0.05200313020735786,0.5068627173122313,299.0,3.0,20.0
2025-12-02 21:00:00+00:00,0.046736357221476496,0.5025363195229732,298.0,3.0,21.0
2025-12-02 22:00:00+00:00,0.03370939477999999,0.5067218983756547,300.0,3.0,22.0
2025-12-02 23:00:00+00:00,0.03456268184121623,0.5085583905953529,296.0,3.0,23.0
2025-12-03 00:00:00+00:00,0.0352904382348993,0.5120742497209216,298.0,4.0,0.0
2025-12-03 01:00:00+00:00,0.03446655969360265,0.5075897759270441,297.0,4.0,1.0
2025-12-03 02:00:00+00:00,0.03632992638926173,0.5070115499098891,298.0,4.0,2.0
2025-12-03 03:00:00+00:00,0.03310994998979592,0.5095069730861567,294.0,4.0,3.0
2025-12-03 04:00:00+00:00,0.03331684172390573,0.5100997193160419,297.0,4.0,4.0
2025-12-03 05:00:00+00:00,0.03359812973220343,0.5071710196742009,295.0,4.0,5.0
2025-12-03 06:00:00+00:00,0.03367587423825503,0.5092757791162947,298.0,4.0,6.0
2025-12-03 07:00:00+00:00,0.03366213804040403,0.508382990559487,297.0,4.0,7.0
2025-12-03 08:00:00+00:00,0.03855186084333333,0.5084634799829496,300.0,4.0,8.0
2025-12-03 09:00:00+00:00,0.036244439341137136,0.5049069316224016,299.0,4.0,9.0
2025-12-03 10:00:00+00:00,0.034774077265100706,0.5096746928554572,298.0,4.0,10.0
2025-12-03 11:00:00+00:00,0.04085496711486487,0.5046212866010346,296.0,4.0,11.0
2025-12-03 12:00:00+00:00,0.03526094942087538,0.5070968972407934,297.0,4.0,12.0
2025-12-03 13:00:00+00:00,0.03625917141137123,0.5056747265177197,299.0,4.0,13.0
2025-12-03 14:00:00+00:00,0.0973474637939189,0.5267838100802159,296.0,4.0,14.0
2025-12-03 15:00:00+00:00,0.0952755598108109,0.4899606978546311,296.0,4.0,15.0
2025-12-03 16:00:00+00:00,0.04472277697966104,0.505953380797295,295.0,4.0,16.0
2025-12-03 17:00:00+00:00,0.04214539683108109,0.5052107948849752,296.0,4.0,17.0
2025-12-03 18:00:00+00:00,0.03697592102341136,0.504807185669454,299.0,4.0,18.0
2025-12-03 19:00:00+00:00,0.033274182013468,0.5053799091333813,297.0,4.0,19.0
2025-12-03 20:00:00+00:00,0.03522420645819395,0.5116768761245885,299.0,4.0,20.0
2025-12-03 21:00:00+00:00,0.03359435087847222,0.5015107264067253,288.0,4.0,21.0
2025-12-03 22:00:00+00:00,0.024278235290322588,0.5098167923061674,279.0,4.0,22.0
2025-12-03 23:00:00+00:00,0.025331153905263155,0.5040594771551544,285.0,4.0,23.0
2025-12-04 00:00:00+00:00,0.023561535522491343,0.5105864039292259,289.0,5.0,0.0
2025-12-04 01:00:00+00:00,0.02497963081597223,0.5079741355648418,288.0,5.0,1.0
2025-12-04 02:00:00+00:00,0.032429278498220644,0.5157571603812585,281.0,5.0,2.0
2025-12-04 03:00:00+00:00,0.02327047378341013,0.49704056173754574,217.0,5.0,3.0
2025-12-04 04:00:00+00:00,0.02288281616666667,0.514142172385101,216.0,5.0,4.0
2025-12-04 05:00:00+00:00,0.03021117986641221,0.5211785878368677,262.0,5.0,5.0
2025-12-04 06:00:00+00:00,0.03001328438628159,0.5055425244240374,277.0,5.0,6.0
2025-12-04 07:00:00+00:00,0.027593859278985493,0.5092507322479869,276.0,5.0,7.0
2025-12-04 08:00:00+00:00,0.032122759039855064,0.5134722916507884,276.0,5.0,8.0
2025-12-04 09:00:00+00:00,0.033363614380281695,0.5023849676719863,284.0,5.0,9.0
2025-12-04 10:00:00+00:00,0.04002831747079038,0.5052618114727135,291.0,5.0,10.0
2025-12-04 11:00:00+00:00,0.02821338614089348,0.507408750991843,291.0,5.0,11.0
2025-12-04 12:00:00+00:00,0.0346646835460751,0.5051175599383706,293.0,5.0,12.0
2025-12-04 13:00:00+00:00,0.0422327526438356,0.5158443020321976,292.0,5.0,13.0
2025-12-04 14:00:00+00:00,0.056865210348122856,0.5174911613250095,293.0,5.0,14.0
2025-12-04 15:00:00+00:00,0.0793697662881355,0.4973620606393951,295.0,5.0,15.0
2025-12-04 16:00:00+00:00,0.05642188931271476,0.5058292768628766,291.0,5.0,16.0
2025-12-04 17:00:00+00:00,0.04960776512937065,0.5062983759836144,286.0,5.0,17.0
2025-12-04 18:00:00+00:00,0.05069362890235687,0.5062113433031913,297.0,5.0,18.0
2025-12-04 19:00:00+00:00,0.07397721382191777,0.5080437265801634,292.0,5.0,19.0
2025-12-04 20:00:00+00:00,0.050
